"","Time","rep","exp","variable","value","strain_name","inoc_name","inoc","strain"
"815",46212.78889,3,"CS","B4",27.85759264,"B",4,"5","11016"
"816",47112.78889,3,"CS","B4",27.11068043,"B",4,"5","11016"
"817",48012.78889,3,"CS","B4",26.15012803,"B",4,"5","11016"
"818",48912.78889,3,"CS","B4",25.1359989,"B",4,"5","11016"
"819",49812.78889,3,"CS","B4",24.06801114,"B",4,"5","11016"
"820",50712.78889,3,"CS","B4",23.10124472,"B",4,"5","11016"
"821",51612.78889,3,"CS","B4",22.20506806,"B",4,"5","11016"
"822",52512.78889,3,"CS","B4",21.47198887,"B",4,"5","11016"
"823",53412.78889,3,"CS","B4",20.71434,"B",4,"5","11016"
"824",54312.78889,3,"CS","B4",20.09219042,"B",4,"5","11016"
"825",55212.78889,3,"CS","B4",19.54927034,"B",4,"5","11016"
"826",56112.78889,3,"CS","B4",19.05626253,"B",4,"5","11016"
"827",57012.78889,3,"CS","B4",18.67189436,"B",4,"5","11016"
"828",57912.78889,3,"CS","B4",18.32138283,"B",4,"5","11016"
"829",58812.78889,3,"CS","B4",17.98846684,"B",4,"5","11016"
"830",59712.78889,3,"CS","B4",17.6737205,"B",4,"5","11016"
"831",60612.78889,3,"CS","B4",17.48122567,"B",4,"5","11016"
"832",61512.78889,3,"CS","B4",17.0878155,"B",4,"5","11016"
"833",62412.78889,3,"CS","B4",16.89128814,"B",4,"5","11016"
"834",63312.78889,3,"CS","B4",16.66696308,"B",4,"5","11016"
"835",64212.78889,3,"CS","B4",16.44558472,"B",4,"5","11016"
"836",65112.78889,3,"CS","B4",16.2100762,"B",4,"5","11016"
"837",66012.78889,3,"CS","B4",15.99110947,"B",4,"5","11016"
"838",66912.78889,3,"CS","B4",15.79523423,"B",4,"5","11016"
"839",67812.78889,3,"CS","B4",15.56170047,"B",4,"5","11016"
"840",68712.78889,3,"CS","B4",15.34792016,"B",4,"5","11016"
"841",69612.78889,3,"CS","B4",15.09063119,"B",4,"5","11016"
"842",70512.78889,3,"CS","B4",14.84311943,"B",4,"5","11016"
"843",71412.78889,3,"CS","B4",14.58776326,"B",4,"5","11016"
"844",72312.78889,3,"CS","B4",14.35561865,"B",4,"5","11016"
"845",73212.78889,3,"CS","B4",14.13032939,"B",4,"5","11016"
"846",74112.78889,3,"CS","B4",13.85852832,"B",4,"5","11016"
"847",75012.78889,3,"CS","B4",13.65194943,"B",4,"5","11016"
"848",75912.78889,3,"CS","B4",13.42908876,"B",4,"5","11016"
"849",76812.78889,3,"CS","B4",13.25034509,"B",4,"5","11016"
"850",77712.78889,3,"CS","B4",13.0144428,"B",4,"5","11016"
"851",78612.78889,3,"CS","B4",12.80301607,"B",4,"5","11016"
"852",79512.78889,3,"CS","B4",12.59720686,"B",4,"5","11016"
"853",80412.78889,3,"CS","B4",12.39030892,"B",4,"5","11016"
"854",81312.78889,3,"CS","B4",12.14622833,"B",4,"5","11016"
"855",82212.78889,3,"CS","B4",11.95901912,"B",4,"5","11016"
"856",83112.78889,3,"CS","B4",11.70356248,"B",4,"5","11016"
"857",84012.78889,3,"CS","B4",11.41935578,"B",4,"5","11016"
"858",84912.78889,3,"CS","B4",11.09885198,"B",4,"5","11016"
"859",85812.78889,3,"CS","B4",10.85566248,"B",4,"5","11016"
"860",86712.78889,3,"CS","B4",10.65122573,"B",4,"5","11016"
"861",87612.78889,3,"CS","B4",10.4291362,"B",4,"5","11016"
"862",3004.305558,1,"CS","B5",-0.20889994,"B",5,"4","11016"
"863",3904.305558,1,"CS","B5",0.139532413,"B",5,"4","11016"
"864",4804.305558,1,"CS","B5",0.357600796,"B",5,"4","11016"
"865",5704.305558,1,"CS","B5",0.435289758,"B",5,"4","11016"
"866",6604.305558,1,"CS","B5",0.510101637,"B",5,"4","11016"
"867",7504.305558,1,"CS","B5",0.606575583,"B",5,"4","11016"
"868",8404.305558,1,"CS","B5",0.799923929,"B",5,"4","11016"
"869",9304.305558,1,"CS","B5",1.004748714,"B",5,"4","11016"
"870",10204.30556,1,"CS","B5",1.382747223,"B",5,"4","11016"
"871",11104.30556,1,"CS","B5",2.077348249,"B",5,"4","11016"
"872",12004.30556,1,"CS","B5",3.10668843,"B",5,"4","11016"
"873",12904.30556,1,"CS","B5",4.817707801,"B",5,"4","11016"
"874",13804.30556,1,"CS","B5",7.641531146,"B",5,"4","11016"
"875",14704.30556,1,"CS","B5",9.919068007,"B",5,"4","11016"
"876",15604.30556,1,"CS","B5",11.96332471,"B",5,"4","11016"
"877",16504.30556,1,"CS","B5",14.15822241,"B",5,"4","11016"
"878",17404.30556,1,"CS","B5",17.17224657,"B",5,"4","11016"
"879",18304.30556,1,"CS","B5",20.54124028,"B",5,"4","11016"
"880",19204.30556,1,"CS","B5",23.58462021,"B",5,"4","11016"
"881",20104.30556,1,"CS","B5",27.77241187,"B",5,"4","11016"
"882",21004.30556,1,"CS","B5",31.90613453,"B",5,"4","11016"
"883",21904.30556,1,"CS","B5",36.4324208,"B",5,"4","11016"
"884",22804.30556,1,"CS","B5",41.08465796,"B",5,"4","11016"
"885",23704.30556,1,"CS","B5",44.88930307,"B",5,"4","11016"
"886",24604.30556,1,"CS","B5",48.3836507,"B",5,"4","11016"
"887",25504.30556,1,"CS","B5",51.96124601,"B",5,"4","11016"
"888",26404.30556,1,"CS","B5",54.35946987,"B",5,"4","11016"
"889",27304.30556,1,"CS","B5",56.33009087,"B",5,"4","11016"
"890",28204.30556,1,"CS","B5",57.27476536,"B",5,"4","11016"
"891",29104.30556,1,"CS","B5",59.17402904,"B",5,"4","11016"
"892",30004.30556,1,"CS","B5",60.82371924,"B",5,"4","11016"
"893",30904.30556,1,"CS","B5",60.64629741,"B",5,"4","11016"
"894",31804.30556,1,"CS","B5",59.728703,"B",5,"4","11016"
"895",32704.30556,1,"CS","B5",57.82217569,"B",5,"4","11016"
"896",33604.30556,1,"CS","B5",54.85283219,"B",5,"4","11016"
"897",34504.30556,1,"CS","B5",51.27197863,"B",5,"4","11016"
"898",35404.30556,1,"CS","B5",47.58051711,"B",5,"4","11016"
"899",36304.30556,1,"CS","B5",43.64209919,"B",5,"4","11016"
"900",37204.30556,1,"CS","B5",41.67125429,"B",5,"4","11016"
"901",38104.30556,1,"CS","B5",41.10206595,"B",5,"4","11016"
"902",39004.30556,1,"CS","B5",40.88766692,"B",5,"4","11016"
"903",39904.30556,1,"CS","B5",41.34156294,"B",5,"4","11016"
"904",40804.30556,1,"CS","B5",41.70935702,"B",5,"4","11016"
"905",41704.30556,1,"CS","B5",41.93265345,"B",5,"4","11016"
"906",42604.30556,1,"CS","B5",42.15090395,"B",5,"4","11016"
"907",43504.30556,1,"CS","B5",41.84161804,"B",5,"4","11016"
"908",44404.30556,1,"CS","B5",40.90875961,"B",5,"4","11016"
"909",45304.30556,1,"CS","B5",39.11975578,"B",5,"4","11016"
"910",46204.30556,1,"CS","B5",38.04928029,"B",5,"4","11016"
"911",47104.30556,1,"CS","B5",36.89203848,"B",5,"4","11016"
"912",48004.30556,1,"CS","B5",35.19754611,"B",5,"4","11016"
"913",48904.30556,1,"CS","B5",34.30674267,"B",5,"4","11016"
"914",49804.30556,1,"CS","B5",32.16059962,"B",5,"4","11016"
"915",50704.30556,1,"CS","B5",29.57421219,"B",5,"4","11016"
"916",51604.30556,1,"CS","B5",26.95737535,"B",5,"4","11016"
"917",52504.30556,1,"CS","B5",25.37573834,"B",5,"4","11016"
"918",53404.30556,1,"CS","B5",24.09304742,"B",5,"4","11016"
"919",54304.30556,1,"CS","B5",23.3832176,"B",5,"4","11016"
"920",55204.30556,1,"CS","B5",22.62498625,"B",5,"4","11016"
"921",56104.30556,1,"CS","B5",22.09779874,"B",5,"4","11016"
"922",57004.30556,1,"CS","B5",21.65197603,"B",5,"4","11016"
"923",57904.30556,1,"CS","B5",21.25541881,"B",5,"4","11016"
"924",58804.30556,1,"CS","B5",20.9764165,"B",5,"4","11016"
"925",59704.30556,1,"CS","B5",20.72106819,"B",5,"4","11016"
"926",60604.30556,1,"CS","B5",20.44006001,"B",5,"4","11016"
"927",61504.30556,1,"CS","B5",20.15185417,"B",5,"4","11016"
"928",62404.30556,1,"CS","B5",19.90373842,"B",5,"4","11016"
"929",63304.30556,1,"CS","B5",19.77250918,"B",5,"4","11016"
"930",64204.30556,1,"CS","B5",19.57031538,"B",5,"4","11016"
"931",65104.30556,1,"CS","B5",19.34361728,"B",5,"4","11016"
"932",66004.30556,1,"CS","B5",19.16949448,"B",5,"4","11016"
"933",66904.30556,1,"CS","B5",19.0141645,"B",5,"4","11016"
"934",67804.30556,1,"CS","B5",18.7700829,"B",5,"4","11016"
"935",68704.30556,1,"CS","B5",18.6928514,"B",5,"4","11016"
"936",69604.30556,1,"CS","B5",18.54626639,"B",5,"4","11016"
"937",70504.30556,1,"CS","B5",18.33398962,"B",5,"4","11016"
"938",71404.30556,1,"CS","B5",18.18560571,"B",5,"4","11016"
"939",72304.30556,1,"CS","B5",17.92313366,"B",5,"4","11016"
"940",73204.30556,1,"CS","B5",17.6893763,"B",5,"4","11016"
"941",74104.30556,1,"CS","B5",17.55870881,"B",5,"4","11016"
"942",75004.30556,1,"CS","B5",17.42416777,"B",5,"4","11016"
"943",75904.30556,1,"CS","B5",17.25690269,"B",5,"4","11016"
"944",76804.30556,1,"CS","B5",17.05921407,"B",5,"4","11016"
"945",77704.30556,1,"CS","B5",16.9381368,"B",5,"4","11016"
"946",78604.30556,1,"CS","B5",16.71238699,"B",5,"4","11016"
"947",79504.30556,1,"CS","B5",16.57375104,"B",5,"4","11016"
"948",80404.30556,1,"CS","B5",16.40147089,"B",5,"4","11016"
"949",81304.30556,1,"CS","B5",16.21283599,"B",5,"4","11016"
"950",82204.30556,1,"CS","B5",16.039177,"B",5,"4","11016"
"951",83104.30556,1,"CS","B5",15.85614479,"B",5,"4","11016"
"952",84004.30556,1,"CS","B5",15.73804627,"B",5,"4","11016"
"953",84904.30556,1,"CS","B5",15.55791327,"B",5,"4","11016"
"954",85804.30556,1,"CS","B5",15.42994632,"B",5,"4","11016"
"955",86704.30556,1,"CS","B5",15.33371058,"B",5,"4","11016"
"956",87604.30556,1,"CS","B5",15.25920659,"B",5,"4","11016"
"957",3021.431546,2,"CS","B5",-0.520233313,"B",5,"4","11016"
"958",3921.431546,2,"CS","B5",-0.381468128,"B",5,"4","11016"
"959",4821.431546,2,"CS","B5",-0.467511995,"B",5,"4","11016"
"960",5721.431546,2,"CS","B5",-0.512630757,"B",5,"4","11016"
"961",6621.431546,2,"CS","B5",-0.494289934,"B",5,"4","11016"
"962",7521.431546,2,"CS","B5",-0.281766933,"B",5,"4","11016"
"963",8421.431546,2,"CS","B5",-0.022679447,"B",5,"4","11016"
"964",9321.431546,2,"CS","B5",0.431864013,"B",5,"4","11016"
"965",10221.43155,2,"CS","B5",1.024617262,"B",5,"4","11016"
"966",11121.43155,2,"CS","B5",2.05177372,"B",5,"4","11016"
"967",12021.43155,2,"CS","B5",3.663640648,"B",5,"4","11016"
"968",12921.43155,2,"CS","B5",6.304989526,"B",5,"4","11016"
"969",13821.43155,2,"CS","B5",9.74016152,"B",5,"4","11016"
"970",14721.43155,2,"CS","B5",11.18998828,"B",5,"4","11016"
"971",15621.43155,2,"CS","B5",14.31939292,"B",5,"4","11016"
"972",16521.43155,2,"CS","B5",17.92508126,"B",5,"4","11016"
"973",17421.43155,2,"CS","B5",22.15900797,"B",5,"4","11016"
"974",18321.43155,2,"CS","B5",26.96022516,"B",5,"4","11016"
"975",19221.43155,2,"CS","B5",31.84941872,"B",5,"4","11016"
"976",20121.43155,2,"CS","B5",38.34433734,"B",5,"4","11016"
"977",21021.43155,2,"CS","B5",44.29713518,"B",5,"4","11016"
"978",21921.43155,2,"CS","B5",50.76326667,"B",5,"4","11016"
"979",22821.43155,2,"CS","B5",55.88990152,"B",5,"4","11016"
"980",23721.43155,2,"CS","B5",60.80733032,"B",5,"4","11016"
"981",24621.43155,2,"CS","B5",63.93663244,"B",5,"4","11016"
"982",25521.43155,2,"CS","B5",64.86394419,"B",5,"4","11016"
"983",26421.43155,2,"CS","B5",67.05410536,"B",5,"4","11016"
"984",27321.43155,2,"CS","B5",67.8251258,"B",5,"4","11016"
"985",28221.43155,2,"CS","B5",66.87021042,"B",5,"4","11016"
"986",29121.43155,2,"CS","B5",63.51966878,"B",5,"4","11016"
"987",30021.43155,2,"CS","B5",59.66661758,"B",5,"4","11016"
"988",30921.43155,2,"CS","B5",55.63705136,"B",5,"4","11016"
"989",31821.43155,2,"CS","B5",51.46554366,"B",5,"4","11016"
"990",32721.43155,2,"CS","B5",47.00004319,"B",5,"4","11016"
"991",33621.43155,2,"CS","B5",45.47438955,"B",5,"4","11016"
"992",34521.43155,2,"CS","B5",43.66409926,"B",5,"4","11016"
"993",35421.43155,2,"CS","B5",41.24732969,"B",5,"4","11016"
"994",36321.43155,2,"CS","B5",39.55451761,"B",5,"4","11016"
"995",37221.43155,2,"CS","B5",39.1260314,"B",5,"4","11016"
"996",38121.43155,2,"CS","B5",38.52123234,"B",5,"4","11016"
"997",39021.43155,2,"CS","B5",37.53488516,"B",5,"4","11016"
"998",39921.43155,2,"CS","B5",36.60224488,"B",5,"4","11016"
"999",40821.43155,2,"CS","B5",35.90018368,"B",5,"4","11016"
"1000",41721.43155,2,"CS","B5",35.5720675,"B",5,"4","11016"
"1001",42621.43155,2,"CS","B5",35.41624483,"B",5,"4","11016"
"1002",43521.43155,2,"CS","B5",35.30228284,"B",5,"4","11016"
"1003",44421.43155,2,"CS","B5",34.8975039,"B",5,"4","11016"
"1004",45321.43155,2,"CS","B5",33.8772269,"B",5,"4","11016"
"1005",46221.43155,2,"CS","B5",32.43508047,"B",5,"4","11016"
"1006",47121.43155,2,"CS","B5",31.3879062,"B",5,"4","11016"
"1007",48021.43155,2,"CS","B5",30.46660586,"B",5,"4","11016"
"1008",48921.43155,2,"CS","B5",29.70247697,"B",5,"4","11016"
"1009",49821.43155,2,"CS","B5",28.67921969,"B",5,"4","11016"
"1010",50721.43155,2,"CS","B5",27.61140553,"B",5,"4","11016"
"1011",51621.43155,2,"CS","B5",26.68095445,"B",5,"4","11016"
"1012",52521.43155,2,"CS","B5",25.63176903,"B",5,"4","11016"
"1013",53421.43155,2,"CS","B5",24.79115661,"B",5,"4","11016"
"1014",54321.43155,2,"CS","B5",24.02202557,"B",5,"4","11016"
"1015",55221.43155,2,"CS","B5",23.25416177,"B",5,"4","11016"
"1016",56121.43155,2,"CS","B5",22.57654444,"B",5,"4","11016"
"1017",57021.43155,2,"CS","B5",21.84784914,"B",5,"4","11016"
"1018",57921.43155,2,"CS","B5",21.31760188,"B",5,"4","11016"
"1019",58821.43155,2,"CS","B5",20.74812576,"B",5,"4","11016"
"1020",59721.43155,2,"CS","B5",20.30894239,"B",5,"4","11016"
"1021",60621.43155,2,"CS","B5",19.9025797,"B",5,"4","11016"
"1022",61521.43155,2,"CS","B5",19.58503044,"B",5,"4","11016"
"1023",62421.43155,2,"CS","B5",19.27653776,"B",5,"4","11016"
"1024",63321.43155,2,"CS","B5",18.97353618,"B",5,"4","11016"
"1025",64221.43155,2,"CS","B5",18.70938633,"B",5,"4","11016"
"1026",65121.43155,2,"CS","B5",18.43702559,"B",5,"4","11016"
"1027",66021.43155,2,"CS","B5",18.20110618,"B",5,"4","11016"
"1028",66921.43155,2,"CS","B5",17.92557542,"B",5,"4","11016"
"1029",67821.43155,2,"CS","B5",17.69200926,"B",5,"4","11016"
"1030",68721.43155,2,"CS","B5",17.41312527,"B",5,"4","11016"
"1031",69621.43155,2,"CS","B5",17.18810951,"B",5,"4","11016"
"1032",70521.43155,2,"CS","B5",16.95082051,"B",5,"4","11016"
"1033",71421.43155,2,"CS","B5",16.68856474,"B",5,"4","11016"
"1034",72321.43155,2,"CS","B5",16.45358952,"B",5,"4","11016"
"1035",73221.43155,2,"CS","B5",16.21113667,"B",5,"4","11016"
"1036",74121.43155,2,"CS","B5",15.98541406,"B",5,"4","11016"
"1037",75021.43155,2,"CS","B5",15.77758269,"B",5,"4","11016"
"1038",75921.43155,2,"CS","B5",15.56633691,"B",5,"4","11016"
"1039",76821.43155,2,"CS","B5",15.31242075,"B",5,"4","11016"
"1040",77721.43155,2,"CS","B5",15.043278,"B",5,"4","11016"
"1041",78621.43155,2,"CS","B5",14.85973149,"B",5,"4","11016"
"1042",79521.43155,2,"CS","B5",14.64470016,"B",5,"4","11016"
"1043",80421.43155,2,"CS","B5",14.48048857,"B",5,"4","11016"
"1044",81321.43155,2,"CS","B5",14.25199627,"B",5,"4","11016"
"1045",82221.43155,2,"CS","B5",14.07618135,"B",5,"4","11016"
"1046",83121.43155,2,"CS","B5",13.88341827,"B",5,"4","11016"
"1047",84021.43155,2,"CS","B5",13.66856907,"B",5,"4","11016"
"1048",84921.43155,2,"CS","B5",13.50271443,"B",5,"4","11016"
"1049",85821.43155,2,"CS","B5",13.30111698,"B",5,"4","11016"
"1050",86721.43155,2,"CS","B5",13.15945947,"B",5,"4","11016"
"1051",87621.43155,2,"CS","B5",12.96679308,"B",5,"4","11016"
"1052",88521.43155,2,"CS","B5",12.77013988,"B",5,"4","11016"
"1053",89421.43155,2,"CS","B5",12.62267286,"B",5,"4","11016"
"1054",3012.788894,3,"CS","B5",-0.240270453,"B",5,"4","11016"
"1055",3912.788894,3,"CS","B5",-1.024010071,"B",5,"4","11016"
"1056",4812.788894,3,"CS","B5",-1.519613631,"B",5,"4","11016"
"1057",5712.788894,3,"CS","B5",-1.901044964,"B",5,"4","11016"
"1058",6612.788894,3,"CS","B5",-2.201103454,"B",5,"4","11016"
"1059",7512.788894,3,"CS","B5",-2.37077091,"B",5,"4","11016"
"1060",8412.788894,3,"CS","B5",-2.416274368,"B",5,"4","11016"
"1061",9312.788894,3,"CS","B5",-2.401824774,"B",5,"4","11016"
"1062",10212.78889,3,"CS","B5",-1.97527252,"B",5,"4","11016"
"1063",11112.78889,3,"CS","B5",-1.269769749,"B",5,"4","11016"
"1064",12012.78889,3,"CS","B5",0.271660535,"B",5,"4","11016"
"1065",12912.78889,3,"CS","B5",2.874449209,"B",5,"4","11016"
"1066",13812.78889,3,"CS","B5",4.878603854,"B",5,"4","11016"
"1067",14712.78889,3,"CS","B5",6.057311107,"B",5,"4","11016"
"1068",15612.78889,3,"CS","B5",8.562129309,"B",5,"4","11016"
"1069",16512.78889,3,"CS","B5",11.26202634,"B",5,"4","11016"
"1070",17412.78889,3,"CS","B5",14.7891259,"B",5,"4","11016"
"1071",18312.78889,3,"CS","B5",19.177945,"B",5,"4","11016"
"1072",19212.78889,3,"CS","B5",24.41259504,"B",5,"4","11016"
"1073",20112.78889,3,"CS","B5",30.05070338,"B",5,"4","11016"
"1074",21012.78889,3,"CS","B5",37.00129863,"B",5,"4","11016"
"1075",21912.78889,3,"CS","B5",41.44500622,"B",5,"4","11016"
"1076",22812.78889,3,"CS","B5",45.95362314,"B",5,"4","11016"
"1077",23712.78889,3,"CS","B5",50.01456686,"B",5,"4","11016"
"1078",24612.78889,3,"CS","B5",53.45251241,"B",5,"4","11016"
"1079",25512.78889,3,"CS","B5",54.33048239,"B",5,"4","11016"
"1080",26412.78889,3,"CS","B5",55.81476323,"B",5,"4","11016"
"1081",27312.78889,3,"CS","B5",57.07432976,"B",5,"4","11016"
"1082",28212.78889,3,"CS","B5",55.7199358,"B",5,"4","11016"
"1083",29112.78889,3,"CS","B5",53.28793265,"B",5,"4","11016"
"1084",30012.78889,3,"CS","B5",50.75504593,"B",5,"4","11016"
"1085",30912.78889,3,"CS","B5",46.92277942,"B",5,"4","11016"
"1086",31812.78889,3,"CS","B5",43.49870135,"B",5,"4","11016"
"1087",32712.78889,3,"CS","B5",40.37959342,"B",5,"4","11016"
"1088",33612.78889,3,"CS","B5",35.8637978,"B",5,"4","11016"
"1089",34512.78889,3,"CS","B5",33.99225133,"B",5,"4","11016"
"1090",35412.78889,3,"CS","B5",32.18302144,"B",5,"4","11016"
"1091",36312.78889,3,"CS","B5",29.82238527,"B",5,"4","11016"
"1092",37212.78889,3,"CS","B5",27.5125197,"B",5,"4","11016"
"1093",38112.78889,3,"CS","B5",26.41663883,"B",5,"4","11016"
"1094",39012.78889,3,"CS","B5",25.34876638,"B",5,"4","11016"
"1095",39912.78889,3,"CS","B5",24.41403884,"B",5,"4","11016"
"1096",40812.78889,3,"CS","B5",23.67743034,"B",5,"4","11016"
"1097",41712.78889,3,"CS","B5",23.16126998,"B",5,"4","11016"
"1098",42612.78889,3,"CS","B5",22.82019164,"B",5,"4","11016"
"1099",43512.78889,3,"CS","B5",22.79884136,"B",5,"4","11016"
"1100",44412.78889,3,"CS","B5",22.80102672,"B",5,"4","11016"
"1101",45312.78889,3,"CS","B5",22.65996367,"B",5,"4","11016"
"1102",46212.78889,3,"CS","B5",21.9369282,"B",5,"4","11016"
"1103",47112.78889,3,"CS","B5",21.12515449,"B",5,"4","11016"
"1104",48012.78889,3,"CS","B5",20.40008081,"B",5,"4","11016"
"1105",48912.78889,3,"CS","B5",19.5598945,"B",5,"4","11016"
"1106",49812.78889,3,"CS","B5",18.7877321,"B",5,"4","11016"
"1107",50712.78889,3,"CS","B5",17.79968209,"B",5,"4","11016"
"1108",51612.78889,3,"CS","B5",16.94948786,"B",5,"4","11016"
"1109",52512.78889,3,"CS","B5",16.00892902,"B",5,"4","11016"
"1110",53412.78889,3,"CS","B5",15.00587531,"B",5,"4","11016"
"1111",54312.78889,3,"CS","B5",13.83909512,"B",5,"4","11016"
"1112",55212.78889,3,"CS","B5",13.00206937,"B",5,"4","11016"
"1113",56112.78889,3,"CS","B5",12.31239199,"B",5,"4","11016"
"1114",57012.78889,3,"CS","B5",11.80104195,"B",5,"4","11016"
"1115",57912.78889,3,"CS","B5",11.30675497,"B",5,"4","11016"
"1116",58812.78889,3,"CS","B5",10.86007704,"B",5,"4","11016"
"1117",59712.78889,3,"CS","B5",10.39963809,"B",5,"4","11016"
"1118",60612.78889,3,"CS","B5",9.982982233,"B",5,"4","11016"
"1119",61512.78889,3,"CS","B5",9.607886915,"B",5,"4","11016"
"1120",62412.78889,3,"CS","B5",9.310897022,"B",5,"4","11016"
"1121",63312.78889,3,"CS","B5",8.890850126,"B",5,"4","11016"
"1122",64212.78889,3,"CS","B5",8.595600786,"B",5,"4","11016"
"1123",65112.78889,3,"CS","B5",8.302486806,"B",5,"4","11016"
"1124",66012.78889,3,"CS","B5",8.060248807,"B",5,"4","11016"
"1125",66912.78889,3,"CS","B5",7.809962706,"B",5,"4","11016"
"1126",67812.78889,3,"CS","B5",7.533562376,"B",5,"4","11016"
"1127",68712.78889,3,"CS","B5",7.335881089,"B",5,"4","11016"
"1128",69612.78889,3,"CS","B5",7.071475737,"B",5,"4","11016"
"1129",70512.78889,3,"CS","B5",6.853808447,"B",5,"4","11016"
"1130",71412.78889,3,"CS","B5",6.502853524,"B",5,"4","11016"
"1131",72312.78889,3,"CS","B5",6.266258114,"B",5,"4","11016"
"1132",73212.78889,3,"CS","B5",6.053371865,"B",5,"4","11016"
"1133",74112.78889,3,"CS","B5",5.829251191,"B",5,"4","11016"
"1134",75012.78889,3,"CS","B5",5.6759871,"B",5,"4","11016"
"1135",75912.78889,3,"CS","B5",5.485876716,"B",5,"4","11016"
"1136",76812.78889,3,"CS","B5",5.331483018,"B",5,"4","11016"
"1137",77712.78889,3,"CS","B5",5.132213195,"B",5,"4","11016"
"1138",78612.78889,3,"CS","B5",4.939378022,"B",5,"4","11016"
"1139",79512.78889,3,"CS","B5",4.786868445,"B",5,"4","11016"
"1140",80412.78889,3,"CS","B5",4.610237324,"B",5,"4","11016"
"1141",81312.78889,3,"CS","B5",4.45223219,"B",5,"4","11016"
"1142",82212.78889,3,"CS","B5",4.28522684,"B",5,"4","11016"
"1143",83112.78889,3,"CS","B5",4.134514584,"B",5,"4","11016"
"1144",84012.78889,3,"CS","B5",3.917892159,"B",5,"4","11016"
"1145",84912.78889,3,"CS","B5",3.720456606,"B",5,"4","11016"
"1146",85812.78889,3,"CS","B5",3.568352855,"B",5,"4","11016"
"1147",86712.78889,3,"CS","B5",3.403109249,"B",5,"4","11016"
"1148",87612.78889,3,"CS","B5",3.199336989,"B",5,"4","11016"
"1149",3004.305558,1,"CS","B6",0.052036266,"B",6,"3","11016"
"1150",3904.305558,1,"CS","B6",1.35302391,"B",6,"3","11016"
"1151",4804.305558,1,"CS","B6",2.122744481,"B",6,"3","11016"
"1152",5704.305558,1,"CS","B6",2.478885417,"B",6,"3","11016"
"1153",6604.305558,1,"CS","B6",2.626068585,"B",6,"3","11016"
"1154",7504.305558,1,"CS","B6",2.768959381,"B",6,"3","11016"
"1155",8404.305558,1,"CS","B6",2.817342605,"B",6,"3","11016"
"1156",9304.305558,1,"CS","B6",2.851004778,"B",6,"3","11016"
"1157",10204.30556,1,"CS","B6",2.900505025,"B",6,"3","11016"
"1158",11104.30556,1,"CS","B6",3.00183946,"B",6,"3","11016"
"1159",12004.30556,1,"CS","B6",3.104618492,"B",6,"3","11016"
"1160",12904.30556,1,"CS","B6",3.323659899,"B",6,"3","11016"
"1161",13804.30556,1,"CS","B6",3.72316704,"B",6,"3","11016"
"1162",14704.30556,1,"CS","B6",4.217187935,"B",6,"3","11016"
"1163",15604.30556,1,"CS","B6",5.105012068,"B",6,"3","11016"
"1164",16504.30556,1,"CS","B6",6.394439203,"B",6,"3","11016"
"1165",17404.30556,1,"CS","B6",8.564316249,"B",6,"3","11016"
"1166",18304.30556,1,"CS","B6",10.83300193,"B",6,"3","11016"
"1167",19204.30556,1,"CS","B6",12.41813984,"B",6,"3","11016"
"1168",20104.30556,1,"CS","B6",14.26117437,"B",6,"3","11016"
"1169",21004.30556,1,"CS","B6",16.62910997,"B",6,"3","11016"
"1170",21904.30556,1,"CS","B6",18.80942494,"B",6,"3","11016"
"1171",22804.30556,1,"CS","B6",21.39252588,"B",6,"3","11016"
"1172",23704.30556,1,"CS","B6",24.5995797,"B",6,"3","11016"
"1173",24604.30556,1,"CS","B6",27.70383671,"B",6,"3","11016"
"1174",25504.30556,1,"CS","B6",31.08745117,"B",6,"3","11016"
"1175",26404.30556,1,"CS","B6",35.00240033,"B",6,"3","11016"
"1176",27304.30556,1,"CS","B6",39.03170402,"B",6,"3","11016"
"1177",28204.30556,1,"CS","B6",43.66562922,"B",6,"3","11016"
"1178",29104.30556,1,"CS","B6",47.25170243,"B",6,"3","11016"
"1179",30004.30556,1,"CS","B6",50.43066652,"B",6,"3","11016"
"1180",30904.30556,1,"CS","B6",53.15604555,"B",6,"3","11016"
"1181",31804.30556,1,"CS","B6",55.40950164,"B",6,"3","11016"
"1182",32704.30556,1,"CS","B6",57.24721186,"B",6,"3","11016"
"1183",33604.30556,1,"CS","B6",57.82228521,"B",6,"3","11016"
"1184",34504.30556,1,"CS","B6",60.03700573,"B",6,"3","11016"
"1185",35404.30556,1,"CS","B6",61.15273342,"B",6,"3","11016"
"1186",36304.30556,1,"CS","B6",61.00408025,"B",6,"3","11016"
"1187",37204.30556,1,"CS","B6",59.66781092,"B",6,"3","11016"
"1188",38104.30556,1,"CS","B6",57.51524174,"B",6,"3","11016"
"1189",39004.30556,1,"CS","B6",54.29454957,"B",6,"3","11016"
"1190",39904.30556,1,"CS","B6",50.90256881,"B",6,"3","11016"
"1191",40804.30556,1,"CS","B6",46.80912876,"B",6,"3","11016"
"1192",41704.30556,1,"CS","B6",43.1923675,"B",6,"3","11016"
"1193",42604.30556,1,"CS","B6",41.42160522,"B",6,"3","11016"
"1194",43504.30556,1,"CS","B6",39.95608904,"B",6,"3","11016"
"1195",44404.30556,1,"CS","B6",39.50776022,"B",6,"3","11016"
"1196",45304.30556,1,"CS","B6",39.26836625,"B",6,"3","11016"
