"","Time","rep","variable","value","glucose","inoc","inoc_name","glucose_conc"
"1339",1.01666666666667,1,"A4",0.033,"0","7","A",4
"1340",1.18333333333333,1,"A4",0.042,"0","7","A",4
"1341",1.35,1,"A4",0.054,"0","7","A",4
"1342",1.51666666666667,1,"A4",0.066,"0","7","A",4
"1343",1.68333333333333,1,"A4",0.079,"0","7","A",4
"1344",1.85,1,"A4",0.089,"0","7","A",4
"1345",2.01666666666667,1,"A4",0.102,"0","7","A",4
"1346",2.18333333333333,1,"A4",0.114,"0","7","A",4
"1347",2.35,1,"A4",0.129,"0","7","A",4
"1348",2.51666666666667,1,"A4",0.149,"0","7","A",4
"1349",2.68333333333333,1,"A4",0.164,"0","7","A",4
"1350",2.85,1,"A4",0.182,"0","7","A",4
"1351",3.01666666666667,1,"A4",0.195,"0","7","A",4
"1352",3.18333333333333,1,"A4",0.21,"0","7","A",4
"1353",3.35,1,"A4",0.223,"0","7","A",4
"1354",3.51666666666667,1,"A4",0.246,"0","7","A",4
"1355",3.68333333333333,1,"A4",0.264,"0","7","A",4
"1356",3.85,1,"A4",0.276,"0","7","A",4
"1357",4.01666666666667,1,"A4",0.29,"0","7","A",4
"1358",4.18333333333333,1,"A4",0.3,"0","7","A",4
"1359",4.35,1,"A4",0.306,"0","7","A",4
"1360",4.51666666666667,1,"A4",0.315,"0","7","A",4
"1361",4.68333333333333,1,"A4",0.326,"0","7","A",4
"1362",4.85,1,"A4",0.332,"0","7","A",4
"1363",5.01666666666667,1,"A4",0.343,"0","7","A",4
"1364",5.18333333333333,1,"A4",0.346,"0","7","A",4
"1365",5.35,1,"A4",0.357,"0","7","A",4
"1366",5.51666666666667,1,"A4",0.362,"0","7","A",4
"1367",5.68333333333333,1,"A4",0.368,"0","7","A",4
"1368",5.85,1,"A4",0.378,"0","7","A",4
"1369",6.01666666666667,1,"A4",0.386,"0","7","A",4
"1370",6.18333333333333,1,"A4",0.391,"0","7","A",4
"1371",6.35,1,"A4",0.398,"0","7","A",4
"1372",6.51666666666667,1,"A4",0.406,"0","7","A",4
"1373",6.68333333333333,1,"A4",0.409,"0","7","A",4
"1374",6.85,1,"A4",0.416,"0","7","A",4
"1375",7.01666666666667,1,"A4",0.422,"0","7","A",4
"1376",7.18333333333333,1,"A4",0.427,"0","7","A",4
"1377",7.35,1,"A4",0.435,"0","7","A",4
"1378",7.51666666666667,1,"A4",0.443,"0","7","A",4
"1379",7.68333333333333,1,"A4",0.448,"0","7","A",4
"1380",7.85,1,"A4",0.457,"0","7","A",4
"1381",8.01666666666667,1,"A4",0.462,"0","7","A",4
"1382",8.18333333333333,1,"A4",0.472,"0","7","A",4
"1383",8.35,1,"A4",0.479,"0","7","A",4
"1384",8.51666666666667,1,"A4",0.483,"0","7","A",4
"1385",8.68333333333333,1,"A4",0.492,"0","7","A",4
"1386",8.85,1,"A4",0.502,"0","7","A",4
"1387",9.01666666666667,1,"A4",0.508,"0","7","A",4
"1388",9.18333333333333,1,"A4",0.513,"0","7","A",4
"1389",9.35,1,"A4",0.522,"0","7","A",4
"1390",9.51666666666667,1,"A4",0.533,"0","7","A",4
"1391",9.68333333333333,1,"A4",0.536,"0","7","A",4
"1392",9.85,1,"A4",0.542,"0","7","A",4
"1393",10.0166666666667,1,"A4",0.549,"0","7","A",4
"1394",10.1833333333333,1,"A4",0.558,"0","7","A",4
"1395",10.35,1,"A4",0.563,"0","7","A",4
"1396",10.5166666666667,1,"A4",0.572,"0","7","A",4
"1397",10.6833333333333,1,"A4",0.577,"0","7","A",4
"1398",10.85,1,"A4",0.579,"0","7","A",4
"1399",11.0166666666667,1,"A4",0.584,"0","7","A",4
"1400",11.1833333333333,1,"A4",0.594,"0","7","A",4
"1401",11.35,1,"A4",0.595,"0","7","A",4
"1402",11.5166666666667,1,"A4",0.601,"0","7","A",4
"1403",11.6833333333333,1,"A4",0.61,"0","7","A",4
"1404",11.85,1,"A4",0.612,"0","7","A",4
"1405",12.0166666666667,1,"A4",0.618,"0","7","A",4
"1406",12.1833333333333,1,"A4",0.623,"0","7","A",4
"1407",12.35,1,"A4",0.629,"0","7","A",4
"1408",12.5166666666667,1,"A4",0.632,"0","7","A",4
"1409",12.6833333333333,1,"A4",0.639,"0","7","A",4
"1410",12.85,1,"A4",0.643,"0","7","A",4
"1411",13.0166666666667,1,"A4",0.646,"0","7","A",4
"1412",13.1833333333333,1,"A4",0.65,"0","7","A",4
"1413",13.35,1,"A4",0.655,"0","7","A",4
"1414",13.5166666666667,1,"A4",0.657,"0","7","A",4
"1415",13.6833333333333,1,"A4",0.66,"0","7","A",4
"1416",13.85,1,"A4",0.667,"0","7","A",4
"1417",14.0166666666667,1,"A4",0.67,"0","7","A",4
"1418",14.1833333333333,1,"A4",0.67,"0","7","A",4
"1419",14.35,1,"A4",0.677,"0","7","A",4
"1420",14.5166666666667,1,"A4",0.678,"0","7","A",4
"1421",14.6833333333333,1,"A4",0.682,"0","7","A",4
"1422",14.85,1,"A4",0.685,"0","7","A",4
"1423",15.0166666666667,1,"A4",0.69,"0","7","A",4
"1424",15.1833333333333,1,"A4",0.696,"0","7","A",4
"1425",15.35,1,"A4",0.702,"0","7","A",4
"1426",15.5166666666667,1,"A4",0.708,"0","7","A",4
"1427",15.6833333333333,1,"A4",0.714,"0","7","A",4
"1428",15.85,1,"A4",0.719,"0","7","A",4
"1429",16.0166666666667,1,"A4",0.72,"0","7","A",4
"1430",16.1833333333333,1,"A4",0.722,"0","7","A",4
"1431",16.35,1,"A4",0.726,"0","7","A",4
"1432",16.5166666666667,1,"A4",0.732,"0","7","A",4
"1433",16.6833333333333,1,"A4",0.73,"0","7","A",4
"1434",16.85,1,"A4",0.737,"0","7","A",4
"1435",17.0166666666667,1,"A4",0.744,"0","7","A",4
"1436",17.1833333333333,1,"A4",0.747,"0","7","A",4
"1437",17.35,1,"A4",0.751,"0","7","A",4
"1438",17.5166666666667,1,"A4",0.745,"0","7","A",4
"1439",17.6833333333333,1,"A4",0.748,"0","7","A",4
"1440",17.85,1,"A4",0.757,"0","7","A",4
"1441",18.0166666666667,1,"A4",0.752,"0","7","A",4
"1442",18.1833333333333,1,"A4",0.754,"0","7","A",4
"1443",18.35,1,"A4",0.756,"0","7","A",4
"1444",18.5166666666667,1,"A4",0.76,"0","7","A",4
"1445",18.6833333333333,1,"A4",0.762,"0","7","A",4
"1446",18.85,1,"A4",0.766,"0","7","A",4
"1447",19.0166666666667,1,"A4",0.766,"0","7","A",4
"1448",19.1833333333333,1,"A4",0.771,"0","7","A",4
"1449",19.35,1,"A4",0.772,"0","7","A",4
"1450",19.5166666666667,1,"A4",0.772,"0","7","A",4
"1451",19.6833333333333,1,"A4",0.774,"0","7","A",4
"1452",19.85,1,"A4",0.778,"0","7","A",4
"1453",20.0166666666667,1,"A4",0.781,"0","7","A",4
"1454",20.1833333333333,1,"A4",0.78,"0","7","A",4
"1455",20.35,1,"A4",0.782,"0","7","A",4
"1456",20.5166666666667,1,"A4",0.783,"0","7","A",4
"1457",20.6833333333333,1,"A4",0.783,"0","7","A",4
"1458",20.85,1,"A4",0.784,"0","7","A",4
"1459",21.0166666666667,1,"A4",0.786,"0","7","A",4
"1460",21.1833333333333,1,"A4",0.784,"0","7","A",4
"1461",21.35,1,"A4",0.786,"0","7","A",4
"1462",21.5166666666667,1,"A4",0.785,"0","7","A",4
"1463",21.6833333333333,1,"A4",0.788,"0","7","A",4
"1464",21.85,1,"A4",0.789,"0","7","A",4
"1465",22.0166666666667,1,"A4",0.791,"0","7","A",4
"1466",22.1833333333333,1,"A4",0.792,"0","7","A",4
"1467",22.35,1,"A4",0.793,"0","7","A",4
"1468",22.5166666666667,1,"A4",0.793,"0","7","A",4
"1469",22.6833333333333,1,"A4",0.795,"0","7","A",4
"1470",22.85,1,"A4",0.797,"0","7","A",4
"1471",23.0166666666667,1,"A4",0.795,"0","7","A",4
"1472",23.1833333333333,1,"A4",0.796,"0","7","A",4
"1473",23.35,1,"A4",0.799,"0","7","A",4
"1474",23.5166666666667,1,"A4",0.799,"0","7","A",4
"1475",23.6833333333333,1,"A4",0.801,"0","7","A",4
"1476",23.85,1,"A4",0.8,"0","7","A",4
"1477",24.0166666666667,1,"A4",0.803,"0","7","A",4
"1478",24.1833333333333,1,"A4",0.803,"0","7","A",4
"1479",24.35,1,"A4",0.805,"0","7","A",4
"1480",24.5166666666667,1,"A4",0.806,"0","7","A",4
"1481",0.0166666666666667,2,"A4",0.014,"0","7","A",4
"1482",0.183333333333333,2,"A4",0.014,"0","7","A",4
"1483",0.35,2,"A4",0.016,"0","7","A",4
"1484",0.516666666666667,2,"A4",0.019,"0","7","A",4
"1485",0.683333333333333,2,"A4",0.023,"0","7","A",4
"1486",0.85,2,"A4",0.029,"0","7","A",4
"1487",1.01666666666667,2,"A4",0.037,"0","7","A",4
"1488",1.18333333333333,2,"A4",0.049,"0","7","A",4
"1489",1.35,2,"A4",0.063,"0","7","A",4
"1490",1.51666666666667,2,"A4",0.079,"0","7","A",4
"1491",1.68333333333333,2,"A4",0.089,"0","7","A",4
"1492",1.85,2,"A4",0.102,"0","7","A",4
"1493",2.01666666666667,2,"A4",0.116,"0","7","A",4
"1494",2.18333333333333,2,"A4",0.131,"0","7","A",4
"1495",2.35,2,"A4",0.145,"0","7","A",4
"1496",2.51666666666667,2,"A4",0.163,"0","7","A",4
"1497",2.68333333333333,2,"A4",0.178,"0","7","A",4
"1498",2.85,2,"A4",0.192,"0","7","A",4
"1499",3.01666666666667,2,"A4",0.209,"0","7","A",4
"1500",3.18333333333333,2,"A4",0.226,"0","7","A",4
"1501",3.35,2,"A4",0.243,"0","7","A",4
"1502",3.51666666666667,2,"A4",0.266,"0","7","A",4
"1503",3.68333333333333,2,"A4",0.278,"0","7","A",4
"1504",3.85,2,"A4",0.289,"0","7","A",4
"1505",4.01666666666667,2,"A4",0.302,"0","7","A",4
"1506",4.18333333333333,2,"A4",0.316,"0","7","A",4
"1507",4.35,2,"A4",0.329,"0","7","A",4
"1508",4.51666666666667,2,"A4",0.338,"0","7","A",4
"1509",4.68333333333333,2,"A4",0.347,"0","7","A",4
"1510",4.85,2,"A4",0.357,"0","7","A",4
"1511",5.01666666666667,2,"A4",0.362,"0","7","A",4
"1512",5.18333333333333,2,"A4",0.371,"0","7","A",4
"1513",5.35,2,"A4",0.378,"0","7","A",4
"1514",5.51666666666667,2,"A4",0.383,"0","7","A",4
"1515",5.68333333333333,2,"A4",0.39,"0","7","A",4
"1516",5.85,2,"A4",0.401,"0","7","A",4
"1517",6.01666666666667,2,"A4",0.407,"0","7","A",4
"1518",6.18333333333333,2,"A4",0.413,"0","7","A",4
"1519",6.35,2,"A4",0.419,"0","7","A",4
"1520",6.51666666666667,2,"A4",0.431,"0","7","A",4
"1521",6.68333333333333,2,"A4",0.43,"0","7","A",4
"1522",6.85,2,"A4",0.439,"0","7","A",4
"1523",7.01666666666667,2,"A4",0.443,"0","7","A",4
"1524",7.18333333333333,2,"A4",0.45,"0","7","A",4
"1525",7.35,2,"A4",0.456,"0","7","A",4
"1526",7.51666666666667,2,"A4",0.46,"0","7","A",4
"1527",7.68333333333333,2,"A4",0.467,"0","7","A",4
"1528",7.85,2,"A4",0.466,"0","7","A",4
"1529",8.01666666666667,2,"A4",0.472,"0","7","A",4
"1530",8.18333333333333,2,"A4",0.479,"0","7","A",4
"1531",8.35,2,"A4",0.485,"0","7","A",4
"1532",8.51666666666667,2,"A4",0.49,"0","7","A",4
"1533",8.68333333333333,2,"A4",0.493,"0","7","A",4
"1534",8.85,2,"A4",0.499,"0","7","A",4
"1535",9.01666666666667,2,"A4",0.512,"0","7","A",4
"1536",9.18333333333333,2,"A4",0.514,"0","7","A",4
"1537",9.35,2,"A4",0.519,"0","7","A",4
"1538",9.51666666666667,2,"A4",0.525,"0","7","A",4
"1539",9.68333333333333,2,"A4",0.53,"0","7","A",4
"1540",9.85,2,"A4",0.54,"0","7","A",4
"1541",10.0166666666667,2,"A4",0.549,"0","7","A",4
"1542",10.1833333333333,2,"A4",0.556,"0","7","A",4
"1543",10.35,2,"A4",0.561,"0","7","A",4
"1544",10.5166666666667,2,"A4",0.568,"0","7","A",4
"1545",10.6833333333333,2,"A4",0.572,"0","7","A",4
"1546",10.85,2,"A4",0.582,"0","7","A",4
"1547",11.0166666666667,2,"A4",0.583,"0","7","A",4
"1548",11.1833333333333,2,"A4",0.595,"0","7","A",4
"1549",11.35,2,"A4",0.602,"0","7","A",4
"1550",11.5166666666667,2,"A4",0.614,"0","7","A",4
"1551",11.6833333333333,2,"A4",0.621,"0","7","A",4
"1552",11.85,2,"A4",0.624,"0","7","A",4
"1553",12.0166666666667,2,"A4",0.629,"0","7","A",4
"1554",12.1833333333333,2,"A4",0.638,"0","7","A",4
"1555",12.35,2,"A4",0.638,"0","7","A",4
"1556",12.5166666666667,2,"A4",0.645,"0","7","A",4
"1557",12.6833333333333,2,"A4",0.651,"0","7","A",4
"1558",12.85,2,"A4",0.655,"0","7","A",4
"1559",13.0166666666667,2,"A4",0.66,"0","7","A",4
"1560",13.1833333333333,2,"A4",0.662,"0","7","A",4
"1561",13.35,2,"A4",0.669,"0","7","A",4
"1562",13.5166666666667,2,"A4",0.673,"0","7","A",4
"1563",13.6833333333333,2,"A4",0.678,"0","7","A",4
"1564",13.85,2,"A4",0.681,"0","7","A",4
"1565",14.0166666666667,2,"A4",0.678,"0","7","A",4
"1566",14.1833333333333,2,"A4",0.684,"0","7","A",4
"1567",14.35,2,"A4",0.69,"0","7","A",4
"1568",14.5166666666667,2,"A4",0.696,"0","7","A",4
"1569",14.6833333333333,2,"A4",0.697,"0","7","A",4
"1570",14.85,2,"A4",0.701,"0","7","A",4
"1571",15.0166666666667,2,"A4",0.702,"0","7","A",4
"1572",15.1833333333333,2,"A4",0.704,"0","7","A",4
"1573",15.35,2,"A4",0.708,"0","7","A",4
"1574",15.5166666666667,2,"A4",0.713,"0","7","A",4
"1575",15.6833333333333,2,"A4",0.712,"0","7","A",4
"1576",15.85,2,"A4",0.717,"0","7","A",4
"1577",16.0166666666667,2,"A4",0.721,"0","7","A",4
"1578",16.1833333333333,2,"A4",0.723,"0","7","A",4
"1579",16.35,2,"A4",0.729,"0","7","A",4
"1580",16.5166666666667,2,"A4",0.732,"0","7","A",4
"1581",16.6833333333333,2,"A4",0.733,"0","7","A",4
"1582",16.85,2,"A4",0.739,"0","7","A",4
"1583",17.0166666666667,2,"A4",0.739,"0","7","A",4
"1584",17.1833333333333,2,"A4",0.743,"0","7","A",4
"1585",17.35,2,"A4",0.742,"0","7","A",4
"1586",17.5166666666667,2,"A4",0.745,"0","7","A",4
"1587",17.6833333333333,2,"A4",0.749,"0","7","A",4
"1588",17.85,2,"A4",0.753,"0","7","A",4
"1589",18.0166666666667,2,"A4",0.753,"0","7","A",4
"1590",18.1833333333333,2,"A4",0.757,"0","7","A",4
"1591",18.35,2,"A4",0.761,"0","7","A",4
"1592",18.5166666666667,2,"A4",0.761,"0","7","A",4
"1593",18.6833333333333,2,"A4",0.762,"0","7","A",4
"1594",18.85,2,"A4",0.763,"0","7","A",4
"1595",19.0166666666667,2,"A4",0.768,"0","7","A",4
"1596",19.1833333333333,2,"A4",0.766,"0","7","A",4
"1597",19.35,2,"A4",0.768,"0","7","A",4
"1598",19.5166666666667,2,"A4",0.774,"0","7","A",4
"1599",19.6833333333333,2,"A4",0.771,"0","7","A",4
"1600",19.85,2,"A4",0.778,"0","7","A",4
"1601",20.0166666666667,2,"A4",0.78,"0","7","A",4
"1602",20.1833333333333,2,"A4",0.777,"0","7","A",4
"1603",20.35,2,"A4",0.784,"0","7","A",4
"1604",20.5166666666667,2,"A4",0.783,"0","7","A",4
"1605",20.6833333333333,2,"A4",0.787,"0","7","A",4
"1606",20.85,2,"A4",0.784,"0","7","A",4
"1607",21.0166666666667,2,"A4",0.788,"0","7","A",4
"1608",21.1833333333333,2,"A4",0.794,"0","7","A",4
"1609",21.35,2,"A4",0.789,"0","7","A",4
"1610",21.5166666666667,2,"A4",0.795,"0","7","A",4
"1611",21.6833333333333,2,"A4",0.795,"0","7","A",4
"1612",21.85,2,"A4",0.797,"0","7","A",4
"1613",22.0166666666667,2,"A4",0.803,"0","7","A",4
"1614",22.1833333333333,2,"A4",0.804,"0","7","A",4
"1615",22.35,2,"A4",0.806,"0","7","A",4
"1616",22.5166666666667,2,"A4",0.81,"0","7","A",4
"1617",22.6833333333333,2,"A4",0.811,"0","7","A",4
"1618",22.85,2,"A4",0.811,"0","7","A",4
"1619",23.0166666666667,2,"A4",0.813,"0","7","A",4
"1620",23.1833333333333,2,"A4",0.814,"0","7","A",4
"1621",23.35,2,"A4",0.818,"0","7","A",4
"1622",23.5166666666667,2,"A4",0.815,"0","7","A",4
"1623",23.6833333333333,2,"A4",0.82,"0","7","A",4
"1624",23.85,2,"A4",0.821,"0","7","A",4
"1625",24.0166666666667,2,"A4",0.828,"0","7","A",4
"1626",24.1833333333333,2,"A4",0.831,"0","7","A",4
"1627",24.35,2,"A4",0.829,"0","7","A",4
"1628",24.5166666666667,2,"A4",0.834,"0","7","A",4
"1629",0.0166666666666667,3,"A4",0.012,"0","7","A",4
"1630",0.183333333333333,3,"A4",0.013,"0","7","A",4
"1631",0.35,3,"A4",0.014,"0","7","A",4
"1632",0.516666666666667,3,"A4",0.016,"0","7","A",4
"1633",0.683333333333333,3,"A4",0.02,"0","7","A",4
"1634",0.85,3,"A4",0.025,"0","7","A",4
"1635",1.01666666666667,3,"A4",0.032,"0","7","A",4
"1636",1.18333333333333,3,"A4",0.041,"0","7","A",4
"1637",1.35,3,"A4",0.052,"0","7","A",4
"1638",1.51666666666667,3,"A4",0.066,"0","7","A",4
"1639",1.68333333333333,3,"A4",0.08,"0","7","A",4
"1640",1.85,3,"A4",0.093,"0","7","A",4
"1641",2.01666666666667,3,"A4",0.107,"0","7","A",4
"1642",2.18333333333333,3,"A4",0.12,"0","7","A",4
"1643",2.35,3,"A4",0.134,"0","7","A",4
"1644",2.51666666666667,3,"A4",0.152,"0","7","A",4
"1645",2.68333333333333,3,"A4",0.169,"0","7","A",4
"1646",2.85,3,"A4",0.187,"0","7","A",4
"1647",3.01666666666667,3,"A4",0.202,"0","7","A",4
"1648",3.18333333333333,3,"A4",0.219,"0","7","A",4
"1649",3.35,3,"A4",0.234,"0","7","A",4
"1650",3.51666666666667,3,"A4",0.254,"0","7","A",4
"1651",3.68333333333333,3,"A4",0.273,"0","7","A",4
"1652",3.85,3,"A4",0.288,"0","7","A",4
"1653",4.01666666666667,3,"A4",0.3,"0","7","A",4
"1654",4.18333333333333,3,"A4",0.313,"0","7","A",4
"1655",4.35,3,"A4",0.326,"0","7","A",4
"1656",4.51666666666667,3,"A4",0.335,"0","7","A",4
"1657",4.68333333333333,3,"A4",0.351,"0","7","A",4
"1658",4.85,3,"A4",0.36,"0","7","A",4
"1659",5.01666666666667,3,"A4",0.371,"0","7","A",4
"1660",5.18333333333333,3,"A4",0.383,"0","7","A",4
"1661",5.35,3,"A4",0.392,"0","7","A",4
"1662",5.51666666666667,3,"A4",0.403,"0","7","A",4
"1663",5.68333333333333,3,"A4",0.411,"0","7","A",4
"1664",5.85,3,"A4",0.42,"0","7","A",4
"1665",6.01666666666667,3,"A4",0.429,"0","7","A",4
"1666",6.18333333333333,3,"A4",0.437,"0","7","A",4
"1667",6.35,3,"A4",0.446,"0","7","A",4
"1668",6.51666666666667,3,"A4",0.454,"0","7","A",4
"1669",6.68333333333333,3,"A4",0.457,"0","7","A",4
"1670",6.85,3,"A4",0.465,"0","7","A",4
"1671",7.01666666666667,3,"A4",0.467,"0","7","A",4
"1672",7.18333333333333,3,"A4",0.472,"0","7","A",4
"1673",7.35,3,"A4",0.479,"0","7","A",4
"1674",7.51666666666667,3,"A4",0.484,"0","7","A",4
"1675",7.68333333333333,3,"A4",0.491,"0","7","A",4
"1676",7.85,3,"A4",0.493,"0","7","A",4
"1677",8.01666666666667,3,"A4",0.501,"0","7","A",4
"1678",8.18333333333333,3,"A4",0.502,"0","7","A",4
"1679",8.35,3,"A4",0.509,"0","7","A",4
"1680",8.51666666666667,3,"A4",0.514,"0","7","A",4
"1681",8.68333333333333,3,"A4",0.519,"0","7","A",4
"1682",8.85,3,"A4",0.525,"0","7","A",4
"1683",9.01666666666667,3,"A4",0.527,"0","7","A",4
"1684",9.18333333333333,3,"A4",0.533,"0","7","A",4
"1685",9.35,3,"A4",0.533,"0","7","A",4
"1686",9.51666666666667,3,"A4",0.537,"0","7","A",4
"1687",9.68333333333333,3,"A4",0.545,"0","7","A",4
"1688",9.85,3,"A4",0.545,"0","7","A",4
"1689",10.0166666666667,3,"A4",0.553,"0","7","A",4
"1690",10.1833333333333,3,"A4",0.556,"0","7","A",4
"1691",10.35,3,"A4",0.555,"0","7","A",4
"1692",10.5166666666667,3,"A4",0.562,"0","7","A",4
"1693",10.6833333333333,3,"A4",0.569,"0","7","A",4
"1694",10.85,3,"A4",0.574,"0","7","A",4
"1695",11.0166666666667,3,"A4",0.582,"0","7","A",4
"1696",11.1833333333333,3,"A4",0.587,"0","7","A",4
"1697",11.35,3,"A4",0.602,"0","7","A",4
"1698",11.5166666666667,3,"A4",0.603,"0","7","A",4
"1699",11.6833333333333,3,"A4",0.613,"0","7","A",4
"1700",11.85,3,"A4",0.622,"0","7","A",4
"1701",12.0166666666667,3,"A4",0.627,"0","7","A",4
"1702",12.1833333333333,3,"A4",0.636,"0","7","A",4
"1703",12.35,3,"A4",0.64,"0","7","A",4
"1704",12.5166666666667,3,"A4",0.654,"0","7","A",4
"1705",12.6833333333333,3,"A4",0.658,"0","7","A",4
"1706",12.85,3,"A4",0.664,"0","7","A",4
"1707",13.0166666666667,3,"A4",0.67,"0","7","A",4
"1708",13.1833333333333,3,"A4",0.677,"0","7","A",4
"1709",13.35,3,"A4",0.683,"0","7","A",4
"1710",13.5166666666667,3,"A4",0.688,"0","7","A",4
"1711",13.6833333333333,3,"A4",0.69,"0","7","A",4
"1712",13.85,3,"A4",0.697,"0","7","A",4
"1713",14.0166666666667,3,"A4",0.695,"0","7","A",4
"1714",14.1833333333333,3,"A4",0.701,"0","7","A",4
"1715",14.35,3,"A4",0.705,"0","7","A",4
"1716",14.5166666666667,3,"A4",0.709,"0","7","A",4
"1717",14.6833333333333,3,"A4",0.716,"0","7","A",4
"1718",14.85,3,"A4",0.723,"0","7","A",4
"1719",15.0166666666667,3,"A4",0.724,"0","7","A",4
"1720",15.1833333333333,3,"A4",0.727,"0","7","A",4
"1721",15.35,3,"A4",0.736,"0","7","A",4
"1722",15.5166666666667,3,"A4",0.741,"0","7","A",4
"1723",15.6833333333333,3,"A4",0.746,"0","7","A",4
"1724",15.85,3,"A4",0.753,"0","7","A",4
"1725",16.0166666666667,3,"A4",0.752,"0","7","A",4
"1726",16.1833333333333,3,"A4",0.756,"0","7","A",4
"1727",16.35,3,"A4",0.76,"0","7","A",4
"1728",16.5166666666667,3,"A4",0.766,"0","7","A",4
"1729",16.6833333333333,3,"A4",0.767,"0","7","A",4
"1730",16.85,3,"A4",0.773,"0","7","A",4
"1731",17.0166666666667,3,"A4",0.777,"0","7","A",4
"1732",17.1833333333333,3,"A4",0.781,"0","7","A",4
"1733",17.35,3,"A4",0.784,"0","7","A",4
"1734",17.5166666666667,3,"A4",0.785,"0","7","A",4
"1735",17.6833333333333,3,"A4",0.79,"0","7","A",4
"1736",17.85,3,"A4",0.791,"0","7","A",4
"1737",18.0166666666667,3,"A4",0.791,"0","7","A",4
"1738",18.1833333333333,3,"A4",0.795,"0","7","A",4
"1739",18.35,3,"A4",0.794,"0","7","A",4
"1740",18.5166666666667,3,"A4",0.793,"0","7","A",4
"1741",18.6833333333333,3,"A4",0.794,"0","7","A",4
"1742",18.85,3,"A4",0.797,"0","7","A",4
"1743",19.0166666666667,3,"A4",0.797,"0","7","A",4
"1744",19.1833333333333,3,"A4",0.799,"0","7","A",4
"1745",19.35,3,"A4",0.796,"0","7","A",4
"1746",19.5166666666667,3,"A4",0.798,"0","7","A",4
"1747",19.6833333333333,3,"A4",0.796,"0","7","A",4
"1748",19.85,3,"A4",0.798,"0","7","A",4
"1749",20.0166666666667,3,"A4",0.792,"0","7","A",4
"1750",20.1833333333333,3,"A4",0.794,"0","7","A",4
"1751",20.35,3,"A4",0.792,"0","7","A",4
"1752",20.5166666666667,3,"A4",0.789,"0","7","A",4
"1753",20.6833333333333,3,"A4",0.789,"0","7","A",4
"1754",20.85,3,"A4",0.782,"0","7","A",4
"1755",21.0166666666667,3,"A4",0.789,"0","7","A",4
"1756",21.1833333333333,3,"A4",0.789,"0","7","A",4
"1757",21.35,3,"A4",0.788,"0","7","A",4
"1758",21.5166666666667,3,"A4",0.79,"0","7","A",4
"1759",21.6833333333333,3,"A4",0.791,"0","7","A",4
"1760",21.85,3,"A4",0.79,"0","7","A",4
"1761",22.0166666666667,3,"A4",0.785,"0","7","A",4
"1762",22.1833333333333,3,"A4",0.79,"0","7","A",4
"1763",22.35,3,"A4",0.784,"0","7","A",4
"1764",22.5166666666667,3,"A4",0.788,"0","7","A",4
"1765",22.6833333333333,3,"A4",0.785,"0","7","A",4
"1766",22.85,3,"A4",0.786,"0","7","A",4
"1767",23.0166666666667,3,"A4",0.786,"0","7","A",4
"1768",23.1833333333333,3,"A4",0.788,"0","7","A",4
"1769",23.35,3,"A4",0.784,"0","7","A",4
"1770",23.5166666666667,3,"A4",0.784,"0","7","A",4
"1771",23.6833333333333,3,"A4",0.787,"0","7","A",4
"1772",23.85,3,"A4",0.784,"0","7","A",4
"1773",24.0166666666667,3,"A4",0.788,"0","7","A",4
"1774",24.1833333333333,3,"A4",0.786,"0","7","A",4
"1775",24.35,3,"A4",0.787,"0","7","A",4
"1776",24.5166666666667,3,"A4",0.789,"0","7","A",4
"1777",0.0166666666666667,1,"B1",0.002,"5","6","B",1
"1778",0.183333333333333,1,"B1",0.002,"5","6","B",1
"1779",0.35,1,"B1",0.002,"5","6","B",1
"1780",0.516666666666667,1,"B1",0.002,"5","6","B",1
"1781",0.683333333333333,1,"B1",0.003,"5","6","B",1
"1782",0.85,1,"B1",0.003,"5","6","B",1
"1783",1.01666666666667,1,"B1",0.004,"5","6","B",1
"1784",1.18333333333333,1,"B1",0.005,"5","6","B",1
"1785",1.35,1,"B1",0.00600000000000001,"5","6","B",1
"1786",1.51666666666667,1,"B1",0.00700000000000001,"5","6","B",1
"1787",1.68333333333333,1,"B1",0.00899999999999999,"5","6","B",1
"1788",1.85,1,"B1",0.012,"5","6","B",1
"1789",2.01666666666667,1,"B1",0.017,"5","6","B",1
"1790",2.18333333333333,1,"B1",0.022,"5","6","B",1
"1791",2.35,1,"B1",0.031,"5","6","B",1
"1792",2.51666666666667,1,"B1",0.041,"5","6","B",1
"1793",2.68333333333333,1,"B1",0.054,"5","6","B",1
"1794",2.85,1,"B1",0.066,"5","6","B",1
"1795",3.01666666666667,1,"B1",0.079,"5","6","B",1
"1796",3.18333333333333,1,"B1",0.096,"5","6","B",1
"1797",3.35,1,"B1",0.11,"5","6","B",1
"1798",3.51666666666667,1,"B1",0.134,"5","6","B",1
"1799",3.68333333333333,1,"B1",0.154,"5","6","B",1
"1800",3.85,1,"B1",0.175,"5","6","B",1
"1801",4.01666666666667,1,"B1",0.198,"5","6","B",1
"1802",4.18333333333333,1,"B1",0.221,"5","6","B",1
"1803",4.35,1,"B1",0.248,"5","6","B",1
"1804",4.51666666666667,1,"B1",0.275,"5","6","B",1
"1805",4.68333333333333,1,"B1",0.313,"5","6","B",1
"1806",4.85,1,"B1",0.348,"5","6","B",1
"1807",5.01666666666667,1,"B1",0.379,"5","6","B",1
